161,Louisiana Tech,0.05308804151122987
162,Louisville,0.06291171737384509
163,Loyola (IL),0.05889952648889386
164,Loyola Marymount,0.04546626001558593
165,Loyola (MD),0.05353805433361458
166,Maine,0.028574627615983568
167,Manhattan,0.03599449877892941
168,Marist,0.04933881325216233
169,Marquette,0.07705764205894482
170,Marshall,0.04701361143246995
171,Maryland-Baltimore County,0.044433043384325126
172,Maryland-Eastern Shore,0.02770104004484715
173,Maryland,0.06854230734487016
174,Massachusetts-Lowell,0.04539960360511205
175,Massachusetts,0.05677977512705119
176,McNeese State,0.03924645953654096
177,Memphis,0.07062189686596375
178,Mercer,0.05164919042037584
179,Merrimack,0.0535651904293636
180,Miami (FL),0.07043896539797542
181,Miami (OH),0.04003738045814115
182,Michigan State,0.06467307626439496
183,Michigan,0.05596888517534643
184,Middle Tennessee,0.0481884185056479
185,Milwaukee,0.05248061355532002
186,Minnesota,0.05431670689149426
187,Mississippi State,0.06558743940767371
188,Mississippi Valley State,0.035871380542510205
189,Mississippi,0.06293046273346456
190,Kansas City,0.040257467698694344
191,Missouri State,0.07284372170081692
192,Missouri,0.05341560855826474
193,Monmouth,0.057886745731164965
194,Montana State,0.04339241088846396
195,Montana,0.04071005816594548
196,Morehead State,0.045804512825990865
197,Morgan State,0.02607318409067459
198,Mount St. Mary's,0.04508439682346698
199,Murray State,0.057031004254244476
200,Navy,0.058047970406179816
201,Omaha,0.049818315740452285
202,Nebraska,0.06600281658135249
203,Nevada-Las Vegas,0.057644163996142916
204,Nevada,0.050269515196336954
205,New Hampshire,0.03132823528057126
206,New Mexico State,0.042992187972985325
207,New Mexico,0.05142546165955484
208,New Orleans,0.03748742686665576
209,Niagara,0.04469463143683636
210,Nicholls State,0.04365346355829851
211,NJIT,0.04176549771289882
212,Norfolk State,0.03433478327694878
213,North Alabama,0.04177749224378226
214,North Carolina-Asheville,0.039806175261209956
215,North Carolina A&T,0.0457355028073672
216,North Carolina Central,0.0307290347875405
217,North Carolina-Greensboro,0.05642525400543037
218,North Carolina State,0.07203174271573765
219,North Carolina-Wilmington,0.03448796565643594
220,North Carolina,0.06701088874770711
221,North Dakota State,0.0464488621709075
222,North Dakota,0.04093951678477675
223,North Florida,0.0423863358364763
224,North Texas,0.05391681423351187
225,Northeastern,0.053225029960228314
226,Northern Arizona,0.029534532658364067
227,Northern Colorado,0.03708039023761214
228,Northern Illinois,0.04001634533618262
229,Northern Iowa,0.05907159698044685
230,Northern Kentucky,0.0413915241453041
231,Northwestern State,0.03824554897403875
232,Northwestern,0.04785819893681121
233,Notre Dame,0.06377404474184949
234,Oakland,0.06317231272657643
235,Ohio State,0.05735246839951791
236,Ohio,0.05130467029832313
237,Oklahoma State,0.07136741181173442
238,Oklahoma,0.07413248360282179
239,Old Dominion,0.046183859316713684
240,Oral Roberts,0.056046395096925716
241,Oregon State,0.05747601807011499
242,Oregon,0.06655385262342609
243,Pacific,0.03662056745244469
244,Penn State,0.05815199398606612
245,Pennsylvania,0.06384956261912915
246,Pepperdine,0.052111523994802324
247,Pittsburgh,0.05779112459804044
248,Portland State,0.02722898723941902
249,Portland,0.04710949351621853
250,Prairie View,0.04389584712432464
251,Presbyterian,0.04143948298772633
252,Princeton,0.05647277168047728
253,Providence,0.0661595555727929
254,Purdue,0.08385543835575657
255,Quinnipiac,0.038460658570337335
256,Radford,0.043530547763538874
257,Rhode Island,0.05094340988435283
258,Rice,0.05040429905001702
259,Richmond,0.06826096833109253
260,Rider,0.03420591367045882
261,Robert Morris,0.048213050159576706
262,Rutgers,0.06619191307948841
263,Sacramento State,0.022733863143736537
264,Sacred Heart,0.04751573156899019
265,Saint Francis (PA),0.04766963911667503
266,Saint Joseph's,0.054125451091012265
267,Saint Louis,0.06326828059090678
268,Saint Mary's (CA),0.06542735931325508
269,Saint Peter's,0.03147431069269226
270,Sam Houston State,0.04753065299887407
271,Samford,0.049773271480930956
272,San Diego State,0.04808090800166811
273,San Diego,0.04608338063594631
274,San Francisco,0.07149462017507867
275,San Jose State,0.0406400012658776
276,Santa Clara,0.057543472571883705
277,Seattle,0.05063515129866464
278,Seton Hall,0.06647897661312294
279,Siena,0.03550154328030688
280,South Alabama,0.03893038307276465
281,South Carolina State,0.03930163648731722
282,South Carolina Upstate,0.041457618396637336
283,South Carolina,0.05854085465561648
284,South Dakota State,0.06619625329665785
285,South Dakota,0.047807190903122375
286,South Florida,0.0537651612126813
287,Southeast Missouri State,0.04284035257045515
288,Southeastern Louisiana,0.041606526859011055
289,Southern California,0.06396718917280991
290,SIU Edwardsville,0.04606731449715993
291,Southern Illinois,0.05913720321588009
292,Southern Methodist,0.06786575719703565
293,Southern Mississippi,0.03427469910200422
294,Southern Utah,0.03568141046809532
295,Southern,0.05179702759244052
296,St. Bonaventure,0.052638615952709945
297,St. Francis (NY),0.044008347465650806
298,St. John's (NY),0.05766605843092089
299,St. Thomas (MN),0.04542871405231298
300,Stanford,0.058923203445810826
301,Stephen F. Austin,0.04380474634718579
302,Stetson,0.03601387262412689
303,Stony Brook,0.04849065344375766
304,Syracuse,0.06781258856484242
305,Tarleton State,0.04742478956368535
306,Temple,0.05603663618160872
307,Tennessee-Martin,0.041164183284240555
308,Tennessee State,0.044713993483884426
309,Tennessee Tech,0.043186406343664115
310,Tennessee,0.0752221251064051
311,Texas A&M-Corpus Christi,0.042054032299047216
312,Texas A&M,0.06235331688849105
313,Texas-Arlington,0.04218562349213198
314,Texas Christian,0.05600245174289687
315,Texas-El Paso,0.044066274739430616
316,Texas-Rio Grande Valley,0.038482387721545455
317,Texas-San Antonio,0.038391807481649706
318,Texas Southern,0.055202674549237954
319,Texas State,0.040063060416796026
320,Texas Tech,0.07779118700039145
321,Texas,0.07427102426984279
322,Toledo,0.05894988470502171
323,Towson,0.07249886781272259
324,Troy,0.04491202595749622
325,Tulane,0.05593593989335144
326,Tulsa,0.057255800241648495
327,UCLA,0.05205421974522524
328,Utah State,0.061094232409004405
329,Utah Valley,0.05263582059173368
330,Utah,0.06621128407750279
331,Valparaiso,0.05529394109061061
332,Vanderbilt,0.0633766000501835
333,Vermont,0.055358418416334584
334,Villanova,0.07259756677261665
335,Virginia Commonwealth,0.05784662875453291
336,VMI,0.04962733845214947
337,Virginia Tech,0.07118684110071982
338,Virginia,0.06801610610534559
339,Wagner,0.038604225863444884
340,Wake Forest,0.07597853422046184
341,Washington State,0.06720500308230055
342,Washington,0.05465523867852255
343,Weber State,0.04647042295092839
344,West Virginia,0.07075014832920094
345,Western Carolina,0.051106963232926544
346,Western Illinois,0.05451389160712232
347,Western Kentucky,0.05657973837582124
348,Western Michigan,0.03426282418002035
349,Wichita State,0.06408243386644491
350,William & Mary,0.044094676840413065
351,Winthrop,0.04314212549627347
352,Wisconsin,0.07067808466409072
353,Wofford,0.058624511468792745
354,Wright State,0.05121201859616408
355,Wyoming,0.05561596868396219
356,Xavier,0.06762605661645749
357,Yale,0.05522473443720169
358,Youngstown State,0.052049797169366085
